"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type","prevprev_pitch_type"
"7",1,"0","1",1,"1","1",0,0,0,0,0,4.56,14,0.25,8,1,7,11,0,0,"2","2"
"2",1,"0","1",1,"1","0",0,0,0,0,0,2.51,34,0.263,2,1,18,8,0,0,"1","-1"
"2",18,"0","0",3,"0","0",2,0,0,1,-4,4.7,28,0.322,6,-1,2,4,0,0,"-1","-1"
"8",19,"0","1",5,"1","1",2,1,0,0,3,2.17,28,0.281,2,1,9,3,0,0,"7","2"
"8",14,"0","1",4,"0","0",0,1,0,0,1,1.87,16,0.268,2,1,5,0,0,0,"-1","-1"
"2",4,"0","1",2,"2","2",0,0,0,0,0,5.44,23,0.345,8,-1,3,8,0,0,"7","2"
"2",21,"0","0",6,"1","0",1,0,0,0,-2,2.24,56,0.269,8,1,16,6,0,0,"2","-1"
"2",3,"0","1",1,"0","1",0,1,1,0,0,2.36,55,0.279,13,1,14,6,0,0,"2","-1"
"7",25,"0","0",6,"0","2",2,0,1,0,2,3.06,17,0.263,3,-1,8,5,0,0,"7","3"
"2",9,"0","1",3,"0","0",0,0,0,0,0,1.29,3,0.3,0,1,1,0,0,0,"-1","-1"
"2",1,"0","0",1,"2","1",0,0,0,0,0,1.29,5,0.292,1,1,1,0,0,0,"2","2"
"7",14,"0","1",4,"2","1",2,1,0,0,0,7.2,6,0.281,0,-1,0,1,0,0,"1","8"
"2",24,"0","1",7,"0","0",2,0,0,0,0,0.9,4,0.231,1,-1,2,0,0,0,"-1","-1"
"2",26,"0","1",7,"3","1",2,0,0,0,0,0,0,0,0,-1,0,0,0,0,"2","2"
"2",12,"0","0",4,"2","2",0,0,0,0,0,3.5,8,0.268,1,-1,1,1,0,0,"2","7"
"7",8,"0","0",2,"0","2",2,1,0,0,0,0,0,0,0,1,0,0,0,0,"7","2"
"2",20,"0","1",5,"3","1",1,1,0,0,-1,5.58,7,0.236,2,-1,2,5,0,0,"2","8"
"2",5,"0","1",2,"1","0",1,0,0,0,4,1.9,10,0.277,3,1,7,2,0,0,"2","-1"
"2",6,"0","1",2,"1","1",0,0,0,0,0,2.63,20,0.243,4,-1,8,4,0,0,"3","2"
"7",3,"0","0",1,"0","1",1,0,0,0,0,2.7,15,0.269,2,-1,6,3,0,0,"2","-1"
"2",14,"0","0",4,"3","1",0,0,0,0,1,3.75,9,0.25,1,1,1,1,0,0,"2","2"
"7",12,"0","1",4,"1","2",0,1,0,0,0,3.29,66,0.294,23,1,9,6,0,0,"1","8"
"2",21,"0","1",6,"0","1",0,0,0,0,2,2.4,54,0.35,15,1,13,6,0,0,"7","-1"
"2",18,"0","1",5,"0","0",2,0,0,0,0,5.92,2,0.211,0,-1,2,6,0,0,"-1","-1"
"2",15,"0","0",4,"0","1",0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,"2","-1"
"2",19,"0","1",4,"2","0",2,1,1,1,-2,4.41,1,0.297,0,1,2,3,0,0,"2","8"
