"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type","prevprev_pitch_type"
"8",28,"1","0",7,"2","2",0,0,0,0,-1,3.27,50,0.284,15,-1,13,3,0,0,"1","1"
"1",11,"1","1",3,"0","2",1,0,0,0,1,2.89,50,0.27,13,-1,15,7,0,0,"7","1"
"7",16,"1","1",5,"0","2",0,1,0,0,1,2.33,39,0.276,4,-1,10,8,0,0,"1","7"
"1",4,"1","1",1,"1","2",1,1,0,0,0,2.98,66,0.253,15,-1,14,4,0,0,"7","7"
"8",26,"1","1",8,"2","1",1,0,1,0,1,0,1,0.25,0,1,0,0,0,0,"1","7"
"1",26,"1","1",7,"2","1",1,1,0,0,0,2.88,19,0.21,4,-1,16,7,0,0,"1","7"
"1",11,"1","1",3,"3","2",0,0,0,0,3,1.72,24,0.302,1,1,4,1,0,0,"7","1"
"7",17,"1","1",4,"1","1",1,0,0,0,-4,2.98,2,0.186,0,-1,14,4,0,0,"1","7"
"1",17,"1","1",5,"0","2",0,1,0,1,0,3.34,27,0.269,9,-1,11,3,0,0,"8","1"
"1",4,"1","0",2,"2","2",0,0,0,0,2,3.15,38,0.279,9,1,17,5,0,0,"1","1"
"1",3,"1","1",1,"1","1",0,0,1,0,1,1.82,54,0.284,25,-1,9,6,0,0,"7","7"
"7",13,"1","1",4,"0","2",1,1,0,1,4,1.99,25,0.284,8,-1,3,3,0,0,"7","7"
"8",24,"1","1",6,"2","2",1,0,0,0,-1,3.71,37,0.232,11,-1,9,3,0,0,"1","1"
"1",9,"1","0",2,"3","2",2,0,0,0,2,2.89,4,0.188,0,-1,11,11,8,10,"1","1"
"1",27,"1","0",7,"3","2",0,0,0,0,4,3.2,20,0.2,1,1,6,2,0,0,"8","10"
"1",3,"1","0",1,"1","1",1,0,0,1,0,2.89,58,0.281,10,-1,11,11,0,0,"1","1"
"7",23,"1","1",7,"0","2",1,0,0,0,6,4.01,22,0.312,8,-1,4,3,0,0,"1","7"
"1",10,"1","0",3,"1","1",1,0,0,0,-1,3.52,5,0.165,1,-1,8,5,0,0,"7","10"
"1",1,"1","0",1,"3","2",0,0,0,0,1,0,0,0.15,0,-1,0,1,0,0,"1","1"
"1",29,"1","0",7,"2","2",0,0,0,0,0,2.73,39,0.278,5,-1,11,9,0,0,"8","8"
"8",6,"1","1",2,"1","2",2,0,0,0,0,3.07,65,0.25,10,-1,14,4,0,0,"10","1"
"1",8,"1","0",2,"2","0",2,0,0,0,1,3.84,38,0.261,5,-1,8,3,0,0,"8","8"
"1",13,"1","0",5,"1","2",0,0,0,0,6,3.37,43,0.23,16,1,12,3,0,0,"1","1"
"8",14,"1","0",4,"1","1",0,1,0,1,4,3.26,41,0.247,6,-1,15,5,0,0,"1","1"
"1",13,"1","1",3,"3","2",2,0,1,0,3,1.72,30,0.265,4,1,4,1,0,0,"7","7"
"1",20,"1","1",6,"1","1",1,0,0,0,1,4.35,15,0.297,4,-1,2,1,0,0,"1","7"
"8",25,"1","0",8,"1","2",0,0,1,0,1,0,0,0,0,1,0,0,0,0,"1","8"
