"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeCH","prev_pitch_typeCU","prev_pitch_typeFC","prev_pitch_typeFF","prev_pitch_typeFT","prev_pitch_typeKC","prevprev_pitch_type0","prevprev_pitch_typeCH","prevprev_pitch_typeCU","prevprev_pitch_typeFC","prevprev_pitch_typeFF","prevprev_pitch_typeFT","prevprev_pitch_typeKC"
"FT",15,"0","0",5,"1","1",0,0,0,0,-6,3.87,80,0.227,36,-1,15,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FC",10,"0","1",3,"2","2",0,0,0,0,0,3.93,23,0.282,5,1,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"FT",3,"0","1",1,"1","2",1,1,0,0,0,3.93,36,0.246,12,1,5,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FC",26,"0","1",6,"1","1",2,1,0,0,2,5.11,8,0.344,2,-1,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",27,"0","1",7,"0","1",2,1,0,0,6,2.41,0,0,0,-1,11,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"FT",28,"0","1",8,"0","0",2,1,0,0,3,3.42,28,0.274,7,1,8,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",9,"0","0",3,"2","2",1,0,0,0,0,4.04,23,0.252,6,-1,17,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FC",16,"0","1",4,"0","0",0,0,1,0,1,5.11,17,0.246,2,-1,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",11,"0","1",2,"0","2",0,0,0,1,-4,2.91,1,0.275,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FT",28,"0","0",8,"0","0",1,0,0,0,0,0,0,0.118,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",12,"0","0",4,"1","0",1,0,0,0,1,2.42,73,0.325,11,-1,13,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FT",3,"0","1",1,"0","0",0,1,0,0,-1,4.24,43,0.275,10,-1,8,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",8,"0","1",1,"0","0",2,0,1,1,-1,3.26,16,0.212,1,-1,14,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",2,"0","1",1,"0","0",1,0,0,1,0,4.34,10,0.272,2,-1,9,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",2,"0","1",1,"0","1",0,1,0,0,0,2.38,24,0.228,7,-1,9,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"CH",22,"0","1",5,"0","1",2,0,0,0,-4,2.34,66,0.283,17,-1,17,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FF",18,"0","1",5,"0","0",0,0,0,0,-1,3.36,18,0.213,1,-1,14,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",4,"0","1",2,"2","2",0,0,0,0,1,4.05,4,0.32,1,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FF",9,"0","1",3,"0","0",0,0,0,0,-3,5.53,14,0.303,2,-1,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",14,"0","1",4,"1","2",0,0,0,0,0,2.4,43,0.214,15,-1,12,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"CH",20,"0","1",6,"0","0",0,0,0,0,4,2.91,21,0.231,2,-1,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",25,"0","1",7,"0","1",0,1,0,0,6,2.41,29,0.181,8,-1,11,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FF",15,"0","1",5,"1","0",1,0,0,0,2,3.48,20,0.323,3,-1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FT",7,"0","1",2,"0","2",1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FT",29,"0","0",8,"1","2",0,0,0,0,-3,4.03,5,0.274,0,1,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FC",33,"0","1",9,"1","1",1,1,0,0,-1,3.37,22,0.216,5,-1,14,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FC",1,"0","1",1,"1","1",0,0,0,0,0,5.34,35,0.243,10,-1,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"CH",22,"0","1",5,"0","1",0,0,0,0,-5,4.02,19,0.301,2,-1,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"CH",3,"0","1",1,"0","0",2,0,0,0,0,3.08,61,0.291,14,1,11,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",26,"0","1",5,"0","0",2,1,1,1,-4,4.3,0,0,0,-1,9,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",17,"0","1",4,"0","0",0,0,1,0,-3,3.08,8,0.243,2,1,11,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",3,"0","0",1,"0","1",2,0,0,0,0,4.88,28,0.297,6,-1,7,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",16,"0","1",4,"3","2",0,0,0,0,2,3,4,0.313,1,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FC",25,"0","0",6,"2","2",2,0,0,0,-4,6.75,5,0.202,1,-1,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CH",2,"0","1",1,"2","2",0,0,0,0,1,4.74,52,0.321,15,-1,8,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"FT",20,"0","0",6,"0","0",2,1,0,0,-2,4.19,25,0.222,7,1,11,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",20,"0","1",5,"2","1",0,1,0,0,-4,6.75,17,0.248,7,-1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"FT",32,"0","0",7,"3","2",1,0,0,0,-4,4.02,2,0.333,0,-1,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FT",18,"0","0",5,"1","0",0,0,0,0,-5,4.34,25,0.25,2,-1,9,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"CH",28,"0","0",7,"0","0",1,0,0,0,1,4.74,35,0.286,11,-1,8,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",19,"0","0",5,"1","0",2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FC",12,"0","0",4,"2","2",0,0,0,0,-1,3.36,55,0.277,4,-1,14,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CH",18,"0","1",4,"1","0",2,0,0,0,4,4.68,9,0.195,2,1,8,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"FT",17,"0","1",4,"0","0",0,0,0,0,-4,2.91,1,0.129,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",25,"0","1",6,"2","2",1,1,0,0,2,5.11,17,0.246,2,-1,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"FC",24,"0","0",5,"0","1",1,1,1,0,-2,4.3,28,0.282,8,-1,9,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FF",28,"0","1",7,"2","2",2,1,0,0,-4,2.62,27,0.269,4,-1,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"CH",9,"0","1",3,"1","2",0,0,0,0,0,2.38,26,0.242,6,-1,9,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"FF",20,"0","1",4,"3","1",1,1,1,0,0,2.93,13,0.323,3,-1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FF",14,"0","0",4,"3","2",1,0,0,0,2,2.42,30,0.236,9,-1,7,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CH",8,"0","0",2,"2","2",0,1,1,0,0,3,52,0.269,15,-1,12,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FT",16,"0","0",3,"1","1",2,1,0,0,-4,4.28,13,0.221,2,1,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CH",23,"0","1",6,"1","2",0,0,0,0,-3,4.03,22,0.224,7,1,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FT",27,"0","1",7,"0","2",0,1,0,0,-2,3.91,7,0.197,3,-1,17,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",22,"0","1",6,"0","0",2,0,0,0,4,4.39,20,0.353,1,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",16,"0","1",4,"2","0",1,1,0,0,-2,2.44,3,0.158,1,-1,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",25,"0","1",6,"3","0",0,0,0,0,-1,2.45,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FT",8,"0","1",2,"0","2",2,0,0,0,-1,4.75,13,0.304,1,-1,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"CH",13,"0","1",4,"0","0",1,0,0,0,-5,3.87,99,0.251,41,-1,15,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",25,"0","1",6,"2","1",2,0,0,0,-2,3.91,30,0.218,8,-1,17,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"CH",25,"0","1",6,"1","2",0,0,0,0,0,2.54,6,0.25,3,-1,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"FT",19,"0","1",4,"3","1",2,1,0,1,-2,4.44,0,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"CH",10,"0","1",3,"1","1",1,0,0,0,-6,4.34,44,0.31,10,-1,9,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FC",6,"0","1",1,"1","1",1,1,1,0,3,3.25,15,0.288,3,-1,13,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FC",15,"0","1",4,"0","1",0,0,0,0,4,3.28,6,0.204,2,-1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"FF",22,"0","0",5,"0","1",0,1,0,0,-1,4.3,52,0.286,9,-1,9,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FC",24,"0","1",6,"0","0",0,0,0,0,2,3.25,15,0.288,3,-1,13,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",21,"0","1",7,"2","2",0,0,0,0,1,3.12,20,0.272,2,1,12,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"CH",13,"0","1",3,"0","0",2,0,0,0,1,2.54,5,0.455,1,-1,8,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",3,"0","0",1,"3","2",0,1,0,0,1,3.26,50,0.272,4,-1,14,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CH",1,"0","1",1,"1","2",0,0,0,0,1,4.05,1,0.192,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FT",14,"0","1",4,"0","2",2,1,0,0,3,3.23,37,0.306,2,-1,9,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CH",13,"0","1",2,"0","0",2,1,1,0,3,4.36,50,0.249,17,-1,9,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",25,"0","0",7,"0","2",0,0,0,0,3,3.92,40,0.226,17,-1,14,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FC",16,"0","1",4,"2","2",0,1,0,1,1,4.3,46,0.227,16,-1,9,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"CH",22,"0","1",6,"1","0",2,0,0,0,-5,5.53,14,0.323,2,-1,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FT",14,"0","1",5,"0","0",0,0,0,0,-1,3.21,16,0.239,1,-1,11,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",37,"0","1",9,"1","2",1,0,1,0,1,3.25,25,0.304,3,-1,13,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"FF",26,"0","1",7,"0","1",1,1,0,0,1,2.42,18,0.242,3,-1,13,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FT",22,"0","0",6,"3","2",0,0,0,0,8,2.4,71,0.317,17,-1,12,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FF",14,"0","1",8,"0","0",1,0,1,0,4,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",19,"0","1",6,"0","0",0,0,0,0,-4,4.64,21,0.284,8,-1,8,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",13,"0","1",4,"2","2",1,0,0,0,0,2.7,17,0.3,3,-1,5,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"FT",7,"0","1",2,"2","2",2,0,0,1,0,3.37,24,0.23,5,-1,14,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FT",24,"0","1",7,"0","2",2,0,0,0,2,3.42,12,0.264,3,1,8,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FT",21,"0","1",5,"1","1",1,0,0,0,-3,3.08,61,0.291,14,1,11,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FC",21,"0","1",7,"0","1",0,0,0,0,2,4.63,39,0.308,16,-1,7,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FT",19,"0","0",5,"1","2",0,1,0,0,4,3.32,25,0.264,3,-1,12,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FT",13,"0","1",3,"2","1",0,0,0,0,1,4.74,19,0.282,7,-1,8,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FT",31,"0","1",9,"0","0",0,0,0,0,4,3.44,37,0.325,11,-1,7,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",13,"0","1",4,"2","2",0,0,0,0,-6,4.34,17,0.244,5,-1,9,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FT",20,"0","0",4,"0","0",1,1,1,0,-2,4.34,29,0.272,4,-1,9,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",23,"0","1",7,"0","2",1,1,0,0,3,3.81,23,0.271,4,1,5,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"CH",11,"0","1",3,"3","2",2,0,0,1,0,6.14,3,0.114,1,-1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"CH",4,"0","1",1,"0","1",2,1,0,0,0,3.33,77,0.235,27,-1,13,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"FT",28,"0","0",6,"0","1",2,1,0,0,-1,2.45,1,0.214,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FF",3,"0","1",1,"2","2",2,0,0,0,0,3.48,12,0.337,2,-1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"FF",21,"0","1",7,"1","0",0,0,0,0,-5,3.4,15,0.195,6,-1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FF",9,"0","0",3,"1","2",2,0,0,0,-3,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"CH",18,"0","1",5,"0","0",1,0,0,0,2,4.75,3,0.308,1,-1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",14,"0","0",3,"2","2",0,0,0,0,-2,4.36,35,0.236,10,-1,9,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"CH",30,"0","1",8,"1","0",0,0,0,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FF",25,"0","0",8,"0","2",0,0,0,0,-3,2.7,34,0.255,10,-1,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FC",16,"0","0",4,"0","0",1,1,0,1,0,2.5,35,0.229,11,-1,6,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",21,"0","0",6,"3","1",0,0,1,0,0,3.06,72,0.251,24,1,10,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FT",24,"0","0",7,"1","1",0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"FC",22,"0","1",5,"2","2",0,0,0,0,-2,4.27,36,0.288,1,1,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"CH",1,"0","1",1,"0","2",0,0,0,0,1,3.97,56,0.241,23,-1,13,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FC",16,"0","1",5,"1","1",0,1,0,0,1,4.51,16,0.272,4,-1,9,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CH",27,"0","1",7,"1","2",2,1,0,0,6,2.41,0,0,0,-1,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",2,"0","0",1,"1","0",0,0,0,0,0,3.91,54,0.259,9,-1,17,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",29,"0","1",7,"2","2",1,0,0,0,-4,3.08,50,0.306,12,1,11,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"FT",2,"0","1",1,"0","1",1,0,0,0,0,4.52,21,0.25,7,-1,7,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",3,"0","1",1,"2","2",1,0,0,0,1,4.42,17,0.275,2,-1,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FC",29,"0","1",7,"0","0",1,1,0,0,2,5.11,30,0.257,13,-1,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",25,"0","1",5,"0","0",2,0,1,0,-2,4.34,31,0.254,10,-1,9,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",17,"0","1",4,"0","0",1,1,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",9,"0","0",3,"1","1",1,0,0,0,1,5.73,0,0.143,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CH",25,"0","1",7,"0","1",0,0,0,0,10,3.97,17,0.281,6,-1,13,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"CH",5,"0","1",2,"2","1",0,0,0,0,-1,5.76,12,0.305,3,-1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CH",25,"0","0",7,"1","2",2,1,0,0,0,4.88,6,0.233,3,-1,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FF",6,"0","0",2,"0","2",0,0,0,0,-2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"FC",10,"0","1",2,"0","0",1,0,0,0,1,3.26,37,0.32,7,-1,14,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",22,"0","1",5,"0","0",1,0,0,0,2,3.25,69,0.295,19,-1,13,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",26,"0","1",6,"1","1",1,0,1,1,4,4.68,7,0.185,3,1,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FC",15,"0","1",5,"0","2",0,0,0,0,0,3.37,22,0.216,5,-1,14,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"FF",2,"0","0",1,"1","2",0,0,0,0,0,3.3,23,0.328,6,-1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"FT",12,"0","0",4,"0","1",0,0,0,0,-1,4.53,21,0.302,1,-1,3,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FC",21,"0","1",7,"0","0",0,0,0,0,3,3.81,47,0.316,11,1,5,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",21,"0","1",5,"2","2",1,1,0,0,2,4.42,17,0.275,2,-1,4,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CH",13,"0","1",4,"0","2",1,0,0,0,1,3.12,67,0.252,15,1,12,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FC",19,"0","1",4,"1","0",0,0,1,1,-5,4.02,7,0.315,2,-1,4,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FF",1,"0","0",1,"0","1",0,0,0,0,0,4.53,0,0.391,0,-1,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FT",4,"0","0",1,"0","0",2,1,0,0,5,2.43,86,0.244,25,-1,14,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",20,"0","1",5,"1","2",1,0,0,0,3,3.28,7,0.233,1,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FF",13,"0","1",3,"1","2",2,0,0,0,3,3.81,69,0.273,21,-1,16,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FT",6,"0","1",2,"0","2",1,0,0,0,1,2.42,36,0.221,9,-1,13,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",10,"0","1",3,"1","0",0,0,0,0,0,3.93,23,0.282,5,1,5,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"FC",21,"0","1",7,"1","2",0,0,0,0,1,3.12,20,0.272,2,1,12,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"FT",7,"0","1",2,"2","2",1,0,0,0,0,3.42,2,0.132,1,1,8,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FF",2,"0","1",1,"3","2",1,0,0,0,0,2.45,36,0.264,13,-1,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",32,"0","0",7,"0","1",0,1,1,0,1,2.93,14,0.27,3,-1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FT",5,"0","1",1,"2","2",2,0,0,1,1,3.12,25,0.224,5,1,12,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"CH",7,"0","1",2,"1","2",1,0,0,0,2,4.63,34,0.268,9,-1,7,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CH",5,"0","1",1,"1","0",2,1,1,0,1,4.34,28,0.257,8,-1,9,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"CH",11,"0","1",1,"0","0",2,0,1,1,6,0.4,9,0.344,4,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",25,"0","0",6,"0","0",2,1,0,0,0,3.3,17,0.32,4,-1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",31,"0","1",9,"2","0",0,1,0,0,4,4.39,20,0.353,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"CH",20,"0","1",6,"1","1",2,0,0,0,3,3.81,23,0.303,5,1,5,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"CH",7,"0","1",2,"3","2",0,0,0,0,-4,4.5,1,0.2,0,-1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FF",21,"0","1",5,"1","2",1,1,0,0,-4,6.75,17,0.276,5,-1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FT",1,"0","1",1,"1","0",0,0,0,0,0,4.64,21,0.284,8,-1,8,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FC",18,"0","1",4,"2","1",0,1,0,0,-4,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"FT",9,"0","0",2,"0","0",2,1,0,0,0,3.42,5,0.269,0,1,8,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",1,"0","0",1,"1","0",0,0,0,0,0,3.63,31,0.286,7,-1,6,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"CH",20,"0","1",6,"0","0",1,1,0,0,1,3.42,45,0.299,11,1,8,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",11,"0","0",3,"0","0",1,0,0,1,1,3.81,52,0.267,9,-1,16,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",3,"0","1",1,"0","1",1,0,0,0,0,4.34,74,0.299,18,-1,9,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FC",29,"0","1",7,"2","2",2,0,0,0,1,3.32,15,0.29,6,-1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",5,"0","1",2,"1","0",0,0,0,0,1,4.44,17,0.26,3,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FF",12,"0","1",3,"2","1",2,0,0,0,4,3.11,69,0.297,22,-1,11,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FT",18,"0","1",5,"0","2",2,0,0,0,3,3.44,23,0.244,3,-1,7,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FF",15,"0","0",4,"1","2",1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"FF",1,"0","0",1,"0","1",0,0,0,0,0,4.04,11,0.263,1,-1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FT",18,"0","1",5,"0","2",2,0,0,0,3,3.44,23,0.244,3,-1,7,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FT",9,"0","1",3,"1","2",0,0,0,0,-1,4.75,3,0.308,1,-1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"FC",12,"0","1",2,"1","1",2,0,0,0,-5,4.28,14,0.275,2,1,4,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FT",8,"0","0",3,"0","2",0,0,0,0,0,3.36,4,0.222,0,-1,14,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"FC",14,"0","1",4,"0","2",0,1,0,0,5,3.11,49,0.276,8,-1,11,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FT",25,"0","1",6,"0","1",0,0,0,0,-2,4.27,3,0.229,0,1,4,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",8,"0","0",3,"0","0",0,0,0,0,1,4.26,32,0.246,13,-1,9,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",14,"0","1",4,"1","2",0,0,0,0,0,5.34,2,0.235,0,-1,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FT",26,"0","0",7,"1","1",1,1,0,0,-2,3.33,57,0.289,13,-1,13,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"CH",19,"0","1",6,"3","2",2,0,0,0,-1,3.21,38,0.267,4,-1,11,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
