"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeCH","prev_pitch_typeCU","prev_pitch_typeFA","prev_pitch_typeFC","prev_pitch_typeFF","prev_pitch_typeFT","prev_pitch_typeSL","prevprev_pitch_type0","prevprev_pitch_typeCH","prevprev_pitch_typeCU","prevprev_pitch_typeFC","prevprev_pitch_typeFF","prevprev_pitch_typeFT","prevprev_pitch_typeSL"
"FT",10,"1","1",3,"1","2",2,1,0,0,1,2.14,1,0.24,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FC",12,"1","1",3,"3","2",2,0,1,0,1,2.62,68,0.231,21,-1,7,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",15,"1","0",4,"1","0",1,1,0,0,0,2.13,30,0.225,10,-1,10,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FF",14,"1","1",3,"0","0",2,0,0,0,-3,2.46,53,0.257,19,-1,9,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",21,"1","0",5,"0","1",1,0,0,0,-3,1.88,24,0.201,6,-1,8,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",15,"1","1",4,"0","0",1,1,0,0,1,2.62,49,0.263,15,-1,7,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",30,"1","1",8,"1","0",1,0,1,0,0,2.29,83,0.314,25,1,19,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FF",2,"1","0",1,"0","0",0,0,0,0,0,1.83,19,0.262,5,-1,4,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",11,"1","0",4,"0","0",0,1,0,0,-4,2.16,15,0.262,5,-1,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",19,"1","1",5,"0","1",1,1,0,0,0,2.29,52,0.318,13,1,19,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"CH",4,"1","0",1,"0","0",1,1,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",23,"1","0",5,"0","1",1,0,0,0,4,3.48,17,0.246,5,-1,10,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FT",9,"1","0",2,"3","2",0,0,0,0,3,3.04,25,0.234,3,-1,9,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"FT",16,"1","0",5,"0","0",2,0,0,0,2,2.33,7,0.217,3,1,18,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",11,"1","1",3,"1","0",0,0,1,0,-2,2.65,4,0.125,1,1,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"CH",15,"1","0",5,"2","1",1,0,0,0,0,1.43,11,0.216,4,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"FF",15,"1","1",5,"2","1",0,0,0,0,-1,2.2,0,0.167,0,1,15,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"FF",12,"1","0",3,"2","2",1,0,0,1,-1,2.98,8,0.336,0,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"CH",6,"1","1",2,"0","0",0,0,0,0,2,2.84,12,0.216,1,-1,5,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",8,"1","0",2,"1","0",1,1,0,0,0,2.06,9,0.212,0,-1,15,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FF",10,"1","0",3,"1","2",2,0,0,0,0,2.98,23,0.249,11,-1,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FC",27,"1","1",8,"0","1",0,0,0,0,1,2.98,23,0.229,3,1,4,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FF",4,"1","0",1,"3","2",1,1,0,1,0,2.73,42,0.226,10,1,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"FC",26,"1","0",8,"1","1",1,0,0,0,0,2.23,39,0.255,11,1,17,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"FC",25,"1","0",8,"0","0",0,0,0,0,0,2.23,37,0.254,5,1,17,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",12,"1","0",4,"0","0",0,0,0,0,1,2.98,17,0.278,4,1,4,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",2,"1","0",1,"1","1",0,0,1,0,1,0.64,2,0.222,0,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",11,"1","1",2,"0","1",1,1,1,1,-3,1.95,14,0.264,1,-1,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",27,"1","0",7,"0","0",2,0,0,1,4,2.05,2,0.19,0,-1,12,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",2,"1","0",1,"0","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",22,"1","0",6,"0","1",1,0,0,0,-1,2.7,37,0.246,6,-1,7,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FF",4,"1","0",2,"1","1",0,0,0,0,1,1.86,12,0.333,3,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"CH",13,"1","0",4,"2","0",1,0,0,0,5,2.79,41,0.261,16,-1,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FC",7,"1","1",2,"0","0",1,1,0,0,0,1.85,16,0.303,4,-1,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",2,"1","1",1,"0","0",1,0,0,0,0,2.97,17,0.269,7,-1,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",20,"1","1",5,"3","0",0,0,0,0,-2,1.93,4,0.27,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",11,"1","0",3,"2","2",1,1,0,0,-1,1.86,16,0.259,4,-1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FC",17,"1","1",6,"2","2",0,0,0,0,4,4.5,3,0.35,0,-1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"FC",22,"1","0",5,"0","2",1,1,0,1,-4,1.68,40,0.227,11,1,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FC",1,"1","0",1,"1","0",0,0,0,0,0,2.06,48,0.283,7,-1,15,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",7,"1","1",2,"1","1",2,0,0,0,0,2.98,14,0.232,2,-1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"FF",33,"1","0",7,"3","1",1,1,0,0,-3,1.29,5,0.286,1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FT",6,"1","1",2,"2","1",1,0,0,0,3,0,1,0.286,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"FF",20,"1","0",5,"2","1",1,0,0,0,-1,2.06,35,0.307,3,-1,15,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"CH",19,"1","0",6,"1","1",1,0,0,0,4,4.5,3,0.324,0,-1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"FF",23,"1","0",6,"1","1",2,0,0,0,-6,2.53,33,0.287,6,-1,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"CH",1,"1","0",1,"0","0",0,0,0,0,0,2.16,26,0.299,5,-1,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",23,"1","0",7,"1","1",1,0,0,0,-3,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"FC",11,"1","0",3,"0","0",1,0,1,0,-1,2.98,10,0.283,2,1,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",10,"1","0",3,"1","2",2,0,0,0,0,2.9,41,0.262,11,-1,14,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"FF",27,"1","1",6,"1","2",1,0,1,0,1,1.85,12,0.296,0,-1,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",24,"1","0",8,"0","1",0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FC",11,"1","0",4,"1","1",0,0,0,0,-1,1.15,8,0.277,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"FF",12,"1","0",2,"0","1",2,1,1,1,-3,1.95,10,0.275,4,-1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FC",22,"1","0",5,"0","0",2,0,1,1,-2,2.47,37,0.291,8,-1,13,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",4,"1","0",2,"0","0",0,0,0,0,-2,2.9,63,0.241,26,-1,15,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",11,"1","0",3,"0","0",1,0,0,0,5,7.2,0,0.188,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",11,"1","0",3,"2","2",0,0,0,0,0,2.06,35,0.307,3,-1,15,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CH",17,"1","0",5,"0","0",0,1,1,0,-4,4.5,0,0.263,0,-1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",18,"1","1",5,"1","1",0,0,0,0,3,3.02,13,0.181,3,-1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"FC",30,"1","1",9,"0","1",0,0,0,0,3,1.5,11,0.273,2,-1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FF",14,"1","0",3,"1","2",1,0,0,0,0,2.73,26,0.312,5,1,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FC",18,"1","0",5,"0","0",0,0,0,0,-1,3.45,31,0.226,5,-1,10,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",3,"1","1",1,"2","1",1,0,0,1,0,2.1,28,0.241,10,-1,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"CH",7,"1","0",2,"1","0",0,1,1,0,0,2.86,14,0.349,3,-1,16,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"CH",7,"1","0",3,"3","2",0,0,0,0,3,1.99,8,0.2,0,1,8,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FC",18,"1","0",6,"1","2",0,0,0,0,2,2.85,0,0,0,1,4,4,6,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FF",26,"1","0",6,"2","1",1,1,0,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FC",3,"1","1",1,"0","1",2,1,0,0,0,2.53,71,0.303,33,-1,8,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",4,"1","1",1,"0","0",2,1,0,0,1,1.25,25,0.237,7,-1,4,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",20,"1","0",5,"0","0",2,1,0,0,-1,2.98,10,0.283,2,1,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",11,"1","1",4,"0","1",0,0,0,0,5,2.79,37,0.313,4,-1,6,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FC",16,"1","1",4,"1","0",2,0,0,0,-1,2.26,6,0.259,2,1,16,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FC",30,"1","1",7,"0","0",2,0,0,0,2,3.02,19,0.24,7,-1,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",30,"1","1",9,"2","1",0,1,0,0,4,1.86,39,0.298,9,-1,7,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FT",13,"1","1",4,"0","0",2,0,0,0,2,2.33,66,0.288,15,1,18,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",10,"1","0",3,"2","1",2,0,0,0,0,1.68,22,0.248,6,1,5,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"FT",6,"1","1",2,"1","0",2,0,0,0,-2,2.9,23,0.242,7,-1,15,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FT",15,"1","1",5,"1","1",1,1,0,0,5,1.86,1,0.25,1,-1,7,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FC",22,"1","0",6,"1","2",2,0,0,1,5,1.83,26,0.256,5,-1,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",2,"1","0",1,"1","1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"FT",5,"1","0",1,"0","0",2,1,0,1,-1,2.98,7,0.287,0,1,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",20,"1","1",5,"1","0",1,0,0,0,0,2.62,69,0.291,25,-1,7,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",22,"1","0",7,"0","0",0,0,0,0,1,2.14,10,0.17,5,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",9,"1","0",3,"0","0",1,0,0,0,0,3.45,31,0.226,5,-1,10,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",8,"1","0",2,"0","1",1,1,1,0,1,2.53,51,0.222,18,-1,13,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FF",10,"1","1",2,"0","1",2,0,1,1,-1,2.26,44,0.282,4,1,16,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",2,"1","1",1,"1","0",0,1,0,0,0,2.15,18,0.173,9,-1,18,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",25,"1","1",8,"0","0",0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",5,"1","1",2,"0","0",1,0,0,0,1,1.31,26,0.322,6,1,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",25,"1","0",8,"1","2",2,0,0,0,5,1.43,7,0.195,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CH",14,"1","0",3,"3","2",1,0,1,0,2,2.79,23,0.316,7,-1,17,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FF",12,"1","1",4,"0","1",1,0,0,0,1,1.86,4,0.226,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FC",6,"1","0",2,"1","0",0,0,1,0,1,2.53,24,0.235,4,-1,8,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FF",19,"1","0",6,"0","1",1,0,0,0,5,2.79,43,0.296,12,-1,6,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",15,"1","0",4,"1","0",0,0,0,0,-1,3.47,16,0.273,3,-1,9,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FF",25,"1","0",8,"3","2",0,0,0,0,1,2.33,7,0.217,3,1,18,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FT",19,"1","1",5,"1","0",0,1,0,1,1,2.86,50,0.316,12,-1,14,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FF",12,"1","0",3,"2","2",0,1,1,0,0,2.15,48,0.245,16,-1,18,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"CH",1,"1","0",1,"0","0",0,0,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",23,"1","1",7,"0","0",1,0,0,0,-3,2.69,74,0.289,30,-1,7,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",7,"1","0",2,"0","0",0,0,1,1,0,3.03,14,0.249,1,-1,3,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",24,"1","0",7,"2","1",1,0,0,0,2,2.63,37,0.284,11,-1,13,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"FT",19,"1","1",5,"0","1",2,1,0,0,0,2.14,4,0.308,1,-1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"CH",1,"1","0",1,"2","2",0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CH",4,"1","0",2,"3","2",0,0,0,0,0,1.97,39,0.25,12,1,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"CH",10,"1","0",3,"0","1",2,0,0,0,0,2.73,6,0.282,0,-1,13,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FT",7,"1","1",2,"1","2",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FC",15,"1","0",4,"0","1",2,1,0,0,0,2.23,21,0.24,3,1,17,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FF",14,"1","1",4,"0","1",0,0,0,0,-1,2.26,38,0.243,13,1,16,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"CH",16,"1","0",4,"0","0",1,1,0,0,1,2.62,21,0.268,3,-1,7,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",21,"1","1",5,"2","2",0,1,1,0,1,2.86,1,0.231,0,-1,14,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FC",21,"1","0",4,"1","0",1,1,1,1,-1,2.73,49,0.294,6,1,6,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FF",3,"1","0",1,"2","0",1,0,1,0,0,2.15,48,0.245,16,-1,18,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FT",11,"1","0",3,"2","1",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"FT",15,"1","1",4,"0","1",2,0,0,0,-1,2.7,50,0.243,11,-1,7,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FT",21,"1","1",6,"0","1",0,1,0,1,-2,1.25,19,0.297,5,-1,4,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",19,"1","1",5,"1","0",1,0,0,0,0,2.26,45,0.311,12,-1,15,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FC",20,"1","1",5,"2","2",0,1,0,0,-2,2.47,61,0.287,20,-1,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FC",1,"1","0",1,"0","0",0,0,0,0,0,2.85,11,0.287,1,1,4,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",25,"1","1",7,"0","2",2,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FF",5,"1","0",2,"0","2",0,0,0,0,0,1.29,4,0.222,2,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FF",23,"1","0",7,"0","0",0,0,0,1,4,4.5,1,0,0,-1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",21,"1","1",6,"3","2",1,0,1,0,5,1.83,38,0.304,10,-1,4,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"CH",6,"1","0",2,"1","0",0,0,0,0,0,2.47,49,0.299,13,-1,13,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FC",21,"1","1",6,"2","0",0,0,0,0,5,2.04,78,0.288,28,1,13,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",22,"1","0",5,"0","2",1,1,0,0,0,2.79,99,0.298,25,-1,17,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CH",17,"1","0",5,"2","1",1,0,0,0,5,7.2,0,0.231,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"FF",13,"1","0",4,"1","2",0,0,0,0,0,2.14,6,0.277,1,-1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FT",24,"1","1",8,"0","0",0,0,0,0,-2,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",27,"1","0",7,"1","0",2,0,0,0,0,3.47,15,0.26,2,-1,9,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FT",8,"1","0",3,"0","0",0,0,0,0,0,0,1,0.333,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",11,"1","0",3,"2","2",0,0,0,0,2,2.64,37,0.327,11,-1,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",24,"1","0",7,"0","1",0,0,0,0,1,2.98,8,0.172,1,1,4,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",24,"1","0",6,"2","1",1,0,1,1,-1,2.26,53,0.211,17,1,16,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FF",17,"1","0",5,"2","2",1,0,0,0,5,7.2,0,0.231,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"FC",5,"1","1",2,"3","2",0,0,0,0,1,1.85,18,0.275,3,-1,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FC",9,"1","1",2,"2","2",2,0,1,1,0,1.85,0,0.125,0,-1,6,5,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",1,"1","0",1,"2","2",0,0,0,0,0,1.31,25,0.348,7,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FT",23,"1","1",6,"0","1",0,0,0,0,-1,2.98,33,0.243,10,-1,4,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"CH",6,"1","1",2,"3","2",2,0,0,0,0,2.7,7,0.177,4,-1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FC",4,"1","0",1,"2","2",2,1,0,0,1,2.47,72,0.332,22,-1,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CH",21,"1","1",7,"1","0",0,0,0,0,-2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",21,"1","1",5,"1","2",0,0,0,0,0,2.79,130,0.293,40,-1,17,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FT",7,"1","1",2,"1","1",0,0,0,1,-1,2.26,6,0.259,2,1,16,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"CH",30,"1","0",8,"0","0",2,1,0,0,1,2.98,17,0.278,4,1,4,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",23,"1","0",6,"0","0",1,0,0,0,1,2.9,16,0.363,2,1,3,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",30,"1","1",8,"3","2",1,0,0,1,0,2.14,4,0.255,1,-1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"FF",2,"1","1",1,"0","0",1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",19,"1","1",5,"0","2",2,0,0,1,5,2.84,29,0.245,6,-1,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"FC",3,"1","1",1,"1","2",0,1,0,0,1,3.38,10,0.218,3,-1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FC",14,"1","1",3,"3","1",0,1,0,0,2,3.04,54,0.265,12,-1,9,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"FT",21,"1","1",6,"0","1",1,0,0,0,1,2.18,56,0.283,12,1,10,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FT",12,"1","1",3,"2","1",0,1,0,0,0,1.85,41,0.325,11,-1,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FT",4,"1","1",1,"0","1",0,1,0,1,-3,3.24,72,0.273,26,-1,9,11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",23,"1","0",6,"0","1",1,0,0,0,-1,1.29,4,0.222,2,-1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FC",3,"1","1",1,"2","2",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CH",13,"1","0",4,"1","0",0,0,0,0,-1,3.43,73,0.282,19,-1,9,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FF",25,"1","1",6,"0","0",1,0,0,0,-4,3.24,35,0.283,12,-1,9,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",30,"1","0",7,"1","1",2,0,0,0,-2,1.93,6,0.391,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"FC",8,"1","1",3,"2","1",0,0,0,0,3,2.03,28,0.253,6,1,9,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",4,"1","1",1,"0","0",1,1,0,0,0,1.38,16,0.321,7,-1,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",7,"1","0",3,"0","0",0,0,0,0,0,2.7,7,0.259,2,-1,7,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",2,"1","0",1,"0","0",0,1,0,0,0,2.73,9,0.241,2,1,6,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",4,"1","0",1,"3","2",2,1,1,0,0,2.06,55,0.311,12,-1,15,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FC",22,"1","0",7,"1","2",0,0,0,0,1,2.14,10,0.17,5,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"FC",24,"1","0",6,"1","2",2,0,0,0,0,1.31,26,0.331,7,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",22,"1","1",6,"0","2",1,0,0,0,-6,2.53,66,0.252,30,-1,8,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FC",8,"1","0",3,"1","2",0,0,0,0,1,1.25,7,0.238,1,-1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"FF",6,"1","0",2,"1","2",1,0,0,0,0,0.64,0,0.222,0,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
