"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeCH","prev_pitch_typeCU","prev_pitch_typeFF","prev_pitch_typePO","prev_pitch_typeSI","prev_pitch_typeSL","prevprev_pitch_type0","prevprev_pitch_typeCH","prevprev_pitch_typeCU","prevprev_pitch_typeFF","prevprev_pitch_typePO","prevprev_pitch_typeSI","prevprev_pitch_typeSL"
"FF",19,"1","0",6,"2","2",0,0,0,0,0,2.14,5,0.179,0,-1,14,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"SI",6,"1","0",1,"0","0",1,0,0,0,-4,2.69,21,0.28,2,1,12,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CU",18,"1","1",4,"1","0",1,0,0,0,1,3.54,42,0.268,3,-1,18,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",12,"1","1",3,"2","2",0,0,0,0,-1,1.95,86,0.309,17,-1,13,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"CH",1,"1","1",1,"2","2",0,0,0,0,0,1.91,6,0.28,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"CH",21,"1","1",5,"2","2",1,1,0,0,3,3.23,38,0.244,14,-1,4,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CH",7,"1","0",3,"1","0",0,0,0,0,1,2.37,5,0.184,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FF",3,"1","0",1,"3","0",2,0,0,0,0,3.14,75,0.291,25,-1,9,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"SI",18,"1","1",6,"3","0",0,0,0,0,2,2.75,9,0.281,2,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"SI",19,"1","1",4,"1","2",1,0,0,0,-5,2.21,19,0.314,4,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"SI",13,"1","0",4,"1","1",1,1,0,0,0,3,2,0.308,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"SI",12,"1","1",2,"1","1",2,1,0,1,-4,2.86,52,0.269,11,1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"SI",7,"1","1",2,"0","0",2,1,1,0,0,2.19,7,0.4,1,-1,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CU",9,"1","0",3,"1","1",1,0,0,0,0,1,0,0,0,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"CH",17,"1","0",5,"3","2",1,0,1,0,3,1.88,1,0.118,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"SI",15,"1","1",4,"1","1",1,0,0,0,0,3,6,0.238,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"FF",22,"1","0",7,"2","2",1,0,0,0,0,2.1,33,0.23,12,-1,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FF",23,"1","0",5,"0","2",1,0,0,0,-7,1.91,33,0.253,8,1,8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FF",23,"1","1",7,"2","2",1,0,0,0,0,2.63,26,0.225,11,1,8,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CU",11,"1","0",3,"2","1",0,1,0,0,-1,3.55,69,0.273,18,-1,17,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"CU",14,"1","1",3,"1","1",2,0,1,0,0,3.23,30,0.24,11,-1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"CH",26,"1","1",7,"1","2",2,1,0,0,0,2.14,2,0.143,0,-1,14,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"CU",20,"1","0",5,"1","0",0,0,0,0,-2,2.86,42,0.298,9,1,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"SI",3,"1","1",1,"0","1",2,0,0,0,0,3.49,77,0.294,35,1,17,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FF",13,"1","0",4,"3","2",0,0,0,0,-1,2.23,57,0.226,21,-1,13,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FF",24,"1","1",6,"3","2",1,0,0,0,0,2.11,37,0.302,8,1,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"CU",29,"1","0",8,"1","1",2,0,0,0,2,3.46,54,0.271,10,1,5,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"CH",12,"1","0",3,"0","1",1,0,0,0,4,3.48,81,0.296,26,1,9,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FF",7,"1","1",2,"0","2",1,1,0,0,-1,3.55,55,0.256,6,-1,17,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"FF",2,"1","1",1,"0","1",1,0,0,0,0,2.11,3,0.309,1,-1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FF",1,"1","0",1,"0","0",0,0,0,0,0,3.23,25,0.265,4,-1,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CU",16,"1","0",4,"3","2",2,1,1,0,0,2.84,31,0.255,8,-1,11,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"CU",7,"1","0",2,"2","1",2,0,1,0,0,1.5,2,0.111,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CH",20,"1","0",5,"1","2",2,0,1,0,2,2.94,13,0.264,3,1,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"FF",22,"1","1",6,"0","1",1,0,0,0,8,3.75,86,0.248,35,-1,10,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"CH",23,"1","1",7,"0","2",2,0,0,1,0,2.39,32,0.329,3,1,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"CH",22,"1","0",6,"0","0",1,1,0,0,6,2.22,45,0.252,17,1,8,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",19,"1","1",5,"0","1",2,1,0,0,0,1.8,6,0.22,0,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"SI",8,"1","0",2,"1","1",0,1,1,0,0,3.58,32,0.214,11,1,11,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"CH",9,"1","1",2,"1","1",2,1,1,1,0,1.29,6,0.348,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"SI",5,"1","1",2,"3","1",0,0,0,0,1,3.26,80,0.211,31,-1,8,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"FF",13,"1","0",4,"3","2",1,0,0,0,0,2.1,33,0.23,12,-1,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"SI",15,"1","0",5,"0","0",0,1,0,0,3,3.26,3,0.333,0,-1,8,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",26,"1","1",6,"0","1",1,1,0,0,-4,2.21,10,0.211,1,1,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"SI",19,"1","0",5,"0","1",2,1,0,0,2,3.65,32,0.256,6,1,16,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"FF",2,"1","1",1,"0","0",1,0,0,0,0,2.3,25,0.224,7,-1,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",17,"1","0",5,"0","2",2,1,0,0,0,2.24,4,0.429,3,1,9,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"FF",13,"1","0",4,"0","1",2,0,0,0,0,2.19,18,0.321,4,-1,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"CH",7,"1","1",2,"2","2",2,0,0,0,1,3.26,38,0.243,9,-1,8,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"CH",22,"1","0",6,"1","1",1,0,0,0,2,3.03,4,0.276,2,-1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"FF",3,"1","0",1,"1","2",1,0,0,0,0,1.38,12,0.253,4,-1,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"CH",25,"1","0",7,"1","2",1,0,1,0,0,2.57,23,0.272,3,-1,8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"SI",23,"1","0",6,"1","2",2,0,0,0,2,1.61,1,0.185,0,-1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"CU",17,"1","0",5,"2","2",0,0,0,0,5,2.22,1,0.158,0,1,8,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"CU",24,"1","0",5,"0","0",0,0,0,0,-5,3.58,54,0.209,15,1,11,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",13,"1","1",3,"0","0",1,1,0,1,-2,3.13,30,0.263,9,1,13,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",9,"1","1",3,"0","0",1,1,0,0,8,2.73,18,0.256,3,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",27,"1","0",7,"0","0",1,0,0,1,-1,2.12,20,0.22,1,1,14,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",7,"1","1",2,"0","1",1,1,0,0,2,3.75,20,0.279,7,-1,10,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"SI",10,"1","0",3,"2","0",2,0,0,0,1,2.29,21,0.286,6,-1,8,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"CU",17,"1","0",4,"1","1",0,0,0,0,-1,1.95,34,0.223,10,-1,13,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"SI",11,"1","1",3,"0","1",1,1,0,0,6,3.45,68,0.289,26,-1,5,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"CH",12,"1","0",3,"0","1",0,1,1,0,-1,2.4,13,0.22,4,-1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",12,"1","0",4,"0","1",0,0,0,0,0,1.99,93,0.263,30,-1,13,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FF",22,"1","0",6,"2","1",1,0,0,0,2,3.03,4,0.276,2,-1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SI",14,"1","0",4,"1","1",1,0,0,0,2,3.65,69,0.287,19,1,16,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"CU",9,"1","0",3,"0","1",0,1,0,0,2,2.94,15,0.215,5,1,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"SI",11,"1","1",4,"3","2",0,1,0,0,2,2.75,35,0.28,10,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"SI",3,"1","1",1,"0","0",2,0,0,0,0,2.23,89,0.257,26,-1,13,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CU",20,"1","1",5,"2","1",0,1,1,0,-1,2.07,103,0.288,35,-1,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"SI",23,"1","0",7,"0","0",2,0,0,0,2,2.75,20,0.154,3,1,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",3,"1","1",1,"2","2",1,0,1,0,0,3.02,50,0.305,24,1,10,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CU",24,"1","0",6,"1","1",1,0,0,0,0,2.04,7,0.259,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"SI",11,"1","1",4,"0","0",0,0,0,0,5,3.66,54,0.25,11,-1,15,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CU",17,"1","0",5,"0","1",2,1,0,0,0,2.24,4,0.429,3,1,9,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"SI",10,"1","1",4,"1","1",0,0,0,0,0,1.91,6,0.28,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"SI",3,"1","1",1,"0","1",0,1,0,0,0,3.54,88,0.297,40,-1,18,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",27,"1","0",7,"1","0",0,0,0,0,1,3.39,0,0.333,0,-1,6,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"SI",2,"1","1",1,"1","2",0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"SI",20,"1","1",6,"2","2",1,0,0,0,1,3.79,94,0.283,35,1,11,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"SI",7,"1","0",3,"0","2",0,0,0,0,0,2.14,24,0.221,3,-1,14,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"CU",1,"1","0",1,"2","2",0,0,0,0,2,3.45,32,0.28,8,-1,5,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"CU",12,"1","0",3,"2","1",1,0,1,1,0,1.5,3,0.263,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"CU",17,"1","0",6,"0","0",0,0,0,0,-1,11.57,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",12,"1","1",2,"0","0",1,1,0,1,0,3.54,88,0.297,40,-1,18,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",13,"1","1",4,"3","2",1,0,0,0,2,2.04,5,0.273,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"CH",19,"1","0",6,"0","0",0,0,0,0,0,2.14,5,0.179,0,-1,14,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",8,"1","0",3,"1","2",0,0,0,0,0,2.1,25,0.229,5,-1,10,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"SI",21,"1","1",5,"0","1",1,0,0,0,-4,2.69,75,0.347,22,1,12,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"CH",14,"1","1",4,"1","2",1,0,0,0,2,2.11,5,0.45,1,-1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"SI",4,"1","1",1,"1","0",2,0,0,1,0,2.12,61,0.308,16,-1,11,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"CU",19,"1","1",5,"0","0",0,0,1,1,2,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",9,"1","1",3,"1","0",1,0,0,0,0,2.1,25,0.229,5,-1,10,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"SI",21,"1","1",6,"3","2",1,0,0,0,3,2.77,65,0.237,20,1,11,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"FF",29,"1","0",8,"0","2",1,0,0,1,4,3.34,39,0.266,10,1,7,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"CH",30,"1","1",8,"0","1",0,1,0,0,-1,2.27,25,0.306,8,1,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"CU",21,"1","0",6,"2","2",0,0,0,0,-2,1.99,65,0.316,15,-1,11,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",21,"1","0",6,"3","2",0,0,0,0,-2,1.99,65,0.316,15,-1,11,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CH",8,"1","0",2,"1","1",2,1,0,0,0,2.63,2,0.091,1,1,8,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"SI",19,"1","0",4,"0","0",2,0,0,0,1,3.54,38,0.268,2,-1,18,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CU",27,"1","0",9,"1","1",0,0,0,0,3,2.19,11,0.214,2,-1,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"FF",19,"1","0",5,"0","0",1,0,0,1,6,4.32,8,0.306,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",19,"1","0",6,"0","0",0,0,0,0,1,2.63,12,0.232,4,1,8,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",22,"1","0",5,"0","1",1,0,0,0,-1,1.95,72,0.322,23,-1,13,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"CH",10,"1","1",3,"1","2",0,0,0,0,-1,3.08,26,0.271,2,1,10,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"CU",20,"1","0",5,"2","1",1,0,1,0,0,2.11,16,0.367,3,1,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"SI",5,"1","1",2,"0","0",1,0,0,0,0,3.24,34,0.237,10,-1,10,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",24,"1","0",6,"0","1",1,0,1,0,-1,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"FF",25,"1","1",7,"3","2",1,0,0,0,2,1.61,0,0,0,-1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"FF",13,"1","1",4,"2","2",0,0,1,0,0,1,10,0.138,2,-1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"CH",20,"1","1",6,"1","1",0,0,0,0,6,2.22,19,0.264,6,1,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"SI",3,"1","1",1,"1","0",0,1,1,0,0,2.27,25,0.306,8,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"CH",22,"1","1",6,"0","2",2,1,0,0,0,2.14,35,0.273,11,-1,14,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"CU",9,"1","0",3,"1","1",0,0,0,0,0,2.12,20,0.22,1,1,14,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"SI",2,"1","0",1,"0","0",0,0,0,0,-1,2.11,16,0.367,3,1,10,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",32,"1","1",8,"3","1",2,1,0,0,2,3.34,67,0.221,28,1,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"FF",6,"1","0",2,"1","2",2,0,0,0,1,1.88,4,0.444,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"SI",24,"1","0",7,"3","2",0,0,0,0,0,2.12,45,0.247,6,1,14,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"CH",5,"1","0",2,"1","1",0,0,0,0,0,3.13,57,0.294,16,1,13,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"SI",6,"1","0",2,"3","1",0,0,0,0,0,2.63,12,0.205,2,1,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"SI",13,"1","0",4,"2","2",1,0,0,0,0,2.1,33,0.23,12,-1,10,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"SI",3,"1","1",1,"1","0",2,0,0,0,0,2.75,31,0.262,14,1,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",17,"1","0",5,"1","1",0,0,0,0,-2,1.91,15,0.157,5,1,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SI",6,"1","1",2,"0","0",1,1,0,0,3,3.66,55,0.275,15,-1,15,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",1,"1","1",1,"2","2",0,0,0,0,0,3.13,22,0.267,0,1,13,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"CH",3,"1","1",1,"2","2",0,1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"CH",10,"1","0",3,"0","1",0,0,0,0,-1,0,2,0.278,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"CH",17,"1","1",6,"0","1",0,0,0,0,0,2.19,12,0.276,2,-1,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CH",3,"1","1",1,"1","1",1,0,0,0,0,1.82,10,0.212,4,-1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"CU",29,"1","0",8,"1","1",1,0,0,0,3,3.03,13,0.291,2,-1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"CH",8,"1","1",2,"1","1",0,0,0,0,0,3.54,33,0.187,10,-1,18,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"CH",10,"1","1",3,"1","2",0,0,0,0,0,2.27,10,0.307,3,1,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FF",17,"1","0",5,"2","2",1,0,1,0,3,1.88,1,0.118,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"SI",10,"1","0",3,"0","1",1,1,0,0,1,2.47,5,0.231,1,-1,3,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CU",9,"1","0",2,"0","1",1,0,1,1,-1,11.57,6,0.367,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"CH",25,"1","0",7,"0","0",2,1,0,0,3,3,0,0.125,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",12,"1","1",4,"1","0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"SI",18,"1","1",5,"1","1",0,0,1,0,0,2.27,0,0.4,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"CU",21,"1","0",6,"0","0",0,0,0,0,2,2.94,23,0.23,6,1,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CU",24,"1","1",6,"1","0",1,1,1,0,1,3.61,15,0.259,3,-1,11,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"CH",17,"1","1",5,"0","2",1,1,0,0,0,1.99,2,0.241,1,-1,13,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CU",13,"1","1",3,"1","1",2,0,0,0,6,3.75,86,0.248,35,-1,10,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CH",26,"1","0",6,"0","0",2,1,0,0,2,2.53,4,0.137,0,-1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",13,"1","0",4,"0","2",1,0,0,0,0,2.1,33,0.23,12,-1,10,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"CH",15,"1","0",4,"0","0",0,0,0,0,-1,3.13,19,0.258,5,1,13,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",7,"1","0",2,"0","0",2,0,0,0,0,1.82,6,0.141,0,-1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",17,"1","1",5,"0","0",1,0,0,0,1,2.77,37,0.274,7,1,11,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CU",5,"1","1",2,"2","1",0,0,0,0,0,3.79,73,0.239,20,1,11,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"SI",24,"1","1",7,"0","1",1,1,0,0,3,2.3,16,0.233,1,-1,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"CH",15,"1","0",5,"2","1",0,0,0,0,0,2.07,1,0.158,0,-1,14,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"SI",24,"1","0",7,"2","2",2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"CU",14,"1","0",4,"0","0",1,0,0,0,5,3.66,67,0.271,18,-1,15,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CU",24,"1","0",7,"0","1",1,0,0,0,3,3,0,0.167,0,-1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"SI",3,"1","0",1,"1","0",2,0,0,0,0,3.08,45,0.289,8,1,10,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"SI",18,"1","1",5,"0","1",2,0,0,0,4,3.02,4,0.121,1,1,10,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"SI",3,"1","1",1,"1","0",1,0,0,0,0,3.58,94,0.341,24,1,11,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CU",7,"1","1",3,"0","1",0,0,0,0,0,1.91,5,0.194,2,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"CU",25,"1","1",6,"3","2",2,0,1,0,-2,3.49,48,0.254,11,1,17,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"SI",17,"1","0",4,"0","1",1,0,0,0,-3,2.07,51,0.248,12,1,13,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"SI",7,"1","0",2,"0","0",0,1,0,0,0,0.69,2,0.174,0,-1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",12,"1","0",3,"2","0",0,0,1,0,-2,3.08,45,0.289,8,1,10,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"CH",10,"1","1",3,"0","0",0,1,0,0,-1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",13,"1","0",5,"1","1",0,0,0,0,0,1.99,50,0.233,20,-1,11,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"FF",10,"1","0",3,"1","2",2,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"CU",16,"1","0",4,"1","1",2,1,0,0,0,3,1,0.333,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"SI",13,"1","1",4,"0","0",1,0,0,0,2,2.04,5,0.273,0,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",12,"1","0",4,"0","0",1,0,0,0,0,2.24,53,0.321,12,1,9,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"SI",4,"1","1",2,"0","0",0,0,0,0,0,1.91,1,0.273,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CU",22,"1","1",7,"0","2",0,0,0,0,0,2.63,25,0.282,7,1,8,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"SI",3,"1","1",1,"0","0",1,0,1,0,0,3.34,67,0.319,22,1,7,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",9,"1","1",3,"1","2",0,0,0,0,2,2.04,6,0.205,2,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"CU",24,"1","1",7,"0","1",0,0,0,0,4,3.66,55,0.275,15,-1,15,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"SI",21,"1","1",6,"0","0",1,1,0,0,0,1.82,10,0.212,4,-1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",11,"1","1",4,"1","2",0,0,0,0,0,2.1,24,0.258,7,-1,10,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"CU",9,"1","1",2,"0","1",2,1,0,0,0,3,0,0.067,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
