"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeChangeUp","prev_pitch_typeCurveBall","prev_pitch_typeFastball","prev_pitch_typeOthers","prev_pitch_typeSlider.Cutter","prevprev_pitch_type0","prevprev_pitch_typeChangeUp","prevprev_pitch_typeCurveBall","prevprev_pitch_typeFastball","prevprev_pitch_typeOthers","prevprev_pitch_typeSlider.Cutter"
"CurveBall",11,"0","1",3,"1","2",2,1,0,0,0,4.11,62,0.273,9,1,7,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",28,"0","0",7,"0","2",2,0,1,0,-4,4.11,41,0.275,11,1,7,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",12,"0","1",3,"1","1",1,0,0,0,0,4.13,57,0.266,14,-1,7,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"CurveBall",21,"0","1",5,"1","1",2,1,0,0,1,4.17,69,0.272,25,-1,7,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"CurveBall",10,"0","0",2,"1","0",1,1,1,0,-2,4.14,47,0.299,8,-1,7,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",9,"0","0",2,"0","1",2,1,0,1,0,5.87,19,0.221,6,-1,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",7,"0","1",8,"1","1",2,0,0,0,-6,0,2,0.176,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",1,"0","0",1,"1","0",0,0,0,0,0,5.51,0,0.18,0,-1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",14,"0","1",3,"0","0",2,1,0,0,0,4.13,23,0.279,6,-1,7,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",18,"0","1",6,"0","0",0,0,0,0,2,4.65,11,0.19,0,-1,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",7,"0","1",3,"1","2",0,0,0,0,1,1.96,5,0.305,1,1,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",2,"0","0",7,"3","1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",6,"0","1",9,"3","1",1,0,1,1,-2,3.75,3,0.167,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",1,"0","1",8,"0","0",0,0,0,0,5,2.25,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",7,"0","1",2,"2","2",0,0,0,0,0,4.15,8,0.233,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",19,"0","0",6,"3","2",0,1,0,0,2,4.65,20,0.249,7,-1,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",6,"0","0",2,"0","0",1,0,0,0,1,3,1,0.184,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",15,"0","1",4,"1","2",2,0,0,0,1,2.6,0,0,0,-1,8,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"CurveBall",15,"0","1",4,"1","0",0,1,0,0,1,5.14,39,0.251,12,1,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",6,"0","1",2,"0","0",0,0,0,0,0,2.86,34,0.271,6,1,5,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",1,"0","1",1,0,0,0,0,5.51,4,0.286,0,-1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",3,"0","0",7,"0","0",2,1,1,1,-5,4.22,44,0.25,7,1,7,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",10,"0","0",3,"3","2",1,0,0,0,1,4.65,20,0.249,7,-1,3,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",10,"0","0",3,"3","0",1,0,0,0,1,3,21,0.26,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",6,"0","1",8,"1","2",0,0,0,0,-5,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CurveBall",11,"0","1",3,"0","0",1,0,0,0,3,2.39,51,0.29,15,1,6,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",4,"0","0",2,1,1,1,-5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",6,"0","1",2,"0","0",2,1,0,0,0,5.44,8,0.25,2,-1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",8,"0","1",2,"0","1",2,0,0,0,3,4.17,32,0.217,7,-1,7,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",14,"0","1",4,"2","1",1,0,0,0,-1,2.8,11,0.278,6,1,4,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CurveBall",12,"0","1",2,"0","1",2,1,0,0,-1,4.03,67,0.233,21,-1,4,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","0",1,"1","2",0,0,0,0,0,2.6,23,0.253,3,-1,5,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",1,"0","0",5,"2","1",0,0,0,0,1,3.38,1,0.125,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",1,"0","1",8,"0","1",0,0,0,0,4,4.11,33,0.255,11,-1,7,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",10,"0","1",3,"3","0",0,0,0,0,-2,5.44,40,0.259,16,1,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",4,"0","1",1,"3","1",1,0,0,1,0,3.45,10,0.372,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",21,"0","1",5,"3","0",1,0,0,0,-2,1.42,30,0.273,13,-1,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CurveBall",21,"0","1",5,"0","0",0,1,0,0,-1,4.19,70,0.3,33,1,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",13,"0","0",4,"0","1",0,0,0,0,-1,2.8,46,0.253,13,1,4,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",15,"0","0",4,"1","0",0,0,0,0,-1,2.19,19,0.243,5,-1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",18,"0","1",5,"3","1",0,0,0,0,-3,4.11,18,0.203,4,1,7,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",19,"0","0",5,"1","1",1,0,0,0,-1,2.19,7,0.253,1,-1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",20,"0","0",5,"1","1",1,0,0,0,1,4.18,41,0.314,14,1,6,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",17,"0","0",4,"0","0",2,0,0,0,-1,2.19,9,0.178,3,-1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",18,"0","1",6,"0","1",0,0,0,0,0,4.24,21,0.234,5,1,4,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",4,"0","1",9,"0","0",0,0,0,0,5,2.25,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",8,"0","1",2,"0","2",1,1,0,0,0,1.42,4,0.357,1,-1,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",3,"0","1",1,"1","2",1,0,0,0,0,4.15,17,0.37,5,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",12,"0","0",4,"0","0",1,0,0,0,3,3.05,25,0.284,3,1,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",6,"0","1",2,"0","1",1,0,0,0,0,2.57,48,0.301,2,-1,7,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",6,"0","1",2,"1","2",2,0,0,0,3,4.04,0,0.667,0,1,5,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CurveBall",5,"0","1",1,"1","2",2,1,1,0,0,4.15,15,0.273,6,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",2,"0","1",8,"0","0",1,0,0,0,4,4.11,76,0.236,28,-1,7,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","0",4,"1","0",2,1,0,1,-2,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",23,"0","1",6,"0","1",1,0,0,0,-1,2.76,32,0.237,6,-1,5,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CurveBall",11,"0","1",3,"1","1",1,1,0,0,-1,2.8,28,0.274,7,1,4,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",13,"0","1",2,"0","1",1,1,1,0,-4,4.55,8,0.236,3,-1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"CurveBall",5,"0","0",1,"1","1",2,0,1,0,-1,3.45,18,0.231,4,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",13,"0","1",3,"3","2",0,1,0,0,-1,4.19,66,0.255,30,1,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",11,"0","1",2,"0","0",2,1,0,0,-1,4.03,39,0.258,10,-1,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","0",1,"0","0",0,0,0,0,0,5.44,41,0.272,5,1,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",6,"0","1",2,"0","1",2,1,0,0,0,2.53,65,0.252,10,1,8,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CurveBall",28,"0","0",7,"0","1",2,0,1,0,-4,4.11,41,0.275,11,1,7,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",22,"0","1",5,"0","1",2,0,0,1,-4,5.44,47,0.235,13,-1,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",26,"0","1",7,"0","0",2,0,0,0,8,4.15,5,0.258,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",12,"0","0",4,"1","2",1,0,0,0,3,3.05,25,0.284,3,1,3,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",23,"0","1",7,"0","0",0,0,0,0,4,4.65,31,0.276,7,-1,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",9,"0","1",6,"0","0",0,0,0,0,-5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","0",1,"0","0",1,0,0,0,0,2.47,21,0.262,2,1,5,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",11,"0","1",2,"0","1",1,1,0,1,-4,4.14,37,0.311,8,-1,7,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",1,"0","0",1,0,0,0,0,4.04,38,0.236,7,1,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",27,"0","1",8,"2","2",1,0,0,0,4,4.65,11,0.19,0,-1,3,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",7,"0","1",2,"2","1",1,0,0,0,-1,4.19,13,0.224,2,1,5,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CurveBall",15,"0","1",3,"0","0",2,1,0,0,-1,4.19,40,0.27,3,1,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",21,"0","1",4,"0","1",2,0,0,0,-3,4.03,67,0.233,21,-1,4,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",4,"0","1",6,"1","2",2,1,0,0,-4,4.82,4,0.24,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"Fastball",9,"0","0",3,"0","0",0,0,0,0,1,5.51,0,0.27,0,-1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",15,"0","1",4,"0","0",0,0,1,0,3,2.57,48,0.301,2,-1,7,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",6,"0","1",7,"0","2",2,0,0,0,3,2.84,0,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",14,"0","1",3,"1","2",0,1,0,0,-4,4.14,42,0.223,11,-1,7,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",25,"0","0",7,"1","0",0,1,0,0,6,2.39,6,0.26,0,1,6,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",12,"0","0",3,"1","1",0,0,0,0,-3,2.6,56,0.319,13,-1,5,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",8,"0","1",3,"1","1",0,0,0,0,1,4.65,22,0.228,7,-1,3,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",7,"0","1",2,"0","0",2,0,0,0,0,3.05,20,0.233,6,1,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",4,"0","0",5,"0","0",1,0,0,0,-2,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",14,"0","0",4,"0","0",0,0,0,0,2,2.42,59,0.254,11,-1,5,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",24,"0","0",5,"0","0",2,0,0,0,-3,4.03,11,0.369,6,-1,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","0",6,"1","1",0,0,0,0,6,4.35,17,0.267,3,-1,7,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",19,"0","0",6,"0","0",0,0,0,0,3,3.05,23,0.283,4,1,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","0",1,"3","2",0,0,0,0,0,4.14,47,0.299,8,-1,7,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",4,"0","1",2,"0","0",0,0,0,0,1,4.28,36,0.246,6,-1,4,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",7,"0","2",0,0,0,0,6,2.84,2,0.24,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",4,"0","1",1,"0","0",2,1,0,0,0,3.05,27,0.245,10,1,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",9,"0","1",2,"1","0",0,0,0,0,-1,4.03,1,0.19,0,-1,6,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",3,"0","0",9,"0","0",0,0,1,0,-2,3.75,12,0.365,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",1,"2","1",0,0,0,1,-1,4.19,70,0.3,33,1,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",8,"0","1",2,"0","0",1,1,0,0,0,1.42,4,0.357,1,-1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",9,"1","1",0,0,0,0,0,0,0,0.125,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",4,"0","1",10,"1","2",2,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",17,"0","1",4,"1","0",1,0,0,0,-2,1.42,4,0.357,1,-1,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",15,"0","1",4,"0","2",2,0,1,0,3,4.15,17,0.31,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",4,"0","1",1,"3","1",1,0,1,0,0,4.55,8,0.236,3,-1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"CurveBall",11,"0","1",3,"1","2",0,0,0,0,0,5.87,0,0,0,-1,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",11,"0","1",2,"3","2",1,1,1,0,-2,2.59,25,0.268,8,1,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",5,"0","1",2,"3","0",0,0,0,0,0,4.18,17,0.27,5,1,6,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",13,"0","1",4,"0","0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",17,"0","1",4,"0","0",1,1,0,1,0,5.51,4,0.242,1,-1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","0",1,"0","2",0,0,0,0,0,3.05,23,0.283,4,1,3,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",3,"0","1",1,"0","0",0,0,0,1,-1,4.19,70,0.3,33,1,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",11,"0","1",2,"1","2",2,1,0,0,-1,4.03,39,0.258,10,-1,6,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",1,"0","1",6,"1","2",0,1,1,1,3,4.09,3,0.28,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",8,"0","1",2,"1","2",1,0,0,0,0,9,1,0.2,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"CurveBall",10,"0","1",3,"3","2",0,0,0,0,-1,2.8,19,0.298,3,1,4,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",18,"0","0",4,"1","1",2,0,1,0,0,5.51,0,0.27,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",11,"0","1",4,"2","0",0,0,0,0,3,3.05,12,0.259,1,1,3,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",9,"0","1",2,"2","0",1,1,0,0,1,2.42,2,0.262,0,-1,8,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",14,"0","1",4,"3","2",2,1,0,0,0,3.57,23,0.309,5,-1,2,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",16,"0","0",4,"0","2",0,0,0,0,1,2.42,59,0.283,13,-1,8,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",9,"0","0",3,"0","1",1,0,0,0,2,2.69,11,0.216,1,-1,4,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",12,"0","1",3,"1","1",2,0,0,0,0,3.26,51,0.264,19,-1,3,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",1,"0","1",1,"0","0",0,0,0,0,0,2.16,9,0.333,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",20,"0","1",5,"3","0",2,0,0,0,-1,2.19,3,0.241,1,-1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",2,"0","1",1,"2","2",1,0,0,0,0,2.66,24,0.259,3,1,5,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",2,"0","1",1,"1","0",0,1,0,0,0,2.19,3,0.241,1,-1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",6,"0","0",2,"0","1",0,0,1,0,-1,5.44,18,0.275,4,1,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",25,"0","0",7,"0","0",0,1,0,0,0,5.44,18,0.275,4,1,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",1,"2","2",0,0,0,0,0,2.16,9,0.333,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",22,"0","0",7,"2","2",2,1,0,0,1,1.96,15,0.247,3,1,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",28,"0","0",7,"0","0",1,1,0,0,-1,2.76,22,0.326,3,-1,5,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",1,"0","1",0,0,0,1,-1,4.19,70,0.3,33,1,5,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",1,"1","0",0,1,0,0,0,5.87,0,0,0,-1,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",2,"0","1",1,"2","1",0,0,1,0,0,5.67,12,0.284,6,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",2,"0","1",1,"0","0",1,0,0,0,0,2.66,24,0.259,3,1,5,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",22,"0","0",7,"1","0",2,1,0,0,1,1.96,15,0.247,3,1,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",11,"0","1",3,"0","0",2,1,0,0,0,4.11,62,0.273,9,1,7,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",1,"0","1",1,"1","2",0,0,0,0,0,4.13,23,0.262,5,-1,7,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"CurveBall",15,"0","1",5,"1","2",0,1,1,0,0,2.66,40,0.212,8,1,5,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",3,"0","1",9,"0","0",2,0,0,0,4,6.14,8,0.348,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",8,"0","1",2,"0","0",2,0,0,0,3,4.17,32,0.217,7,-1,7,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","0",1,"3","0",0,0,0,0,0,2.19,7,0.253,1,-1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",13,"0","1",4,"1","0",0,0,0,0,5,3.26,21,0.249,5,-1,3,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",1,"0","0",2,0,0,0,0,1.96,22,0.279,5,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",3,"0","1",1,"0","1",2,0,0,0,0,2.47,48,0.233,19,1,5,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",2,"0","0",7,"0","0",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",11,"0","1",2,"3","1",1,0,0,0,-1,4.03,68,0.288,24,-1,4,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",17,"0","1",4,"1","0",1,1,1,0,1,4.18,44,0.247,11,1,6,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",15,"0","0",4,"1","0",0,0,1,0,1,5.51,8,0.222,3,-1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",7,"0","1",3,"0","2",0,0,0,0,0,2.66,39,0.275,13,1,5,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",26,"0","1",8,"0","1",0,0,0,0,4,4.65,22,0.228,7,-1,3,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",5,"0","1",1,"2","2",2,1,0,0,-1,4.14,42,0.223,11,-1,7,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",10,"0","1",3,"0","0",1,0,0,0,1,2.6,22,0.26,3,-1,8,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",18,"0","1",5,"1","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",8,"0","1",8,"0","1",2,0,1,0,4,0,6,0.25,2,-1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",17,"0","1",5,"0","0",1,0,1,0,3,3.05,12,0.236,2,1,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",1,"0","1",6,"2","2",0,0,0,0,-4,4.82,9,0.3,4,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",7,"0","1",2,"3","1",1,0,0,0,0,2.86,11,0.283,3,1,5,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",1,"0","0",1,"0","0",0,0,0,0,0,3.26,19,0.259,1,-1,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",19,"0","0",6,"1","1",1,0,0,0,0,2.66,30,0.254,5,1,5,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",26,"0","1",7,"3","2",0,0,0,1,4,4.28,6,0.25,2,-1,4,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",10,"0","1",2,"1","1",1,1,1,0,-1,4.19,4,0.229,1,1,5,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",21,"0","1",5,"0","0",2,0,0,0,1,4.18,66,0.285,24,1,6,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",21,"0","1",4,"0","2",2,0,0,0,-3,4.03,67,0.233,21,-1,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",1,"0","0",1,"0","2",0,0,0,0,0,0,0,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",9,"0","1",2,"0","0",1,1,0,0,1,2.42,2,0.262,0,-1,8,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",6,"0","1",1,"0","0",2,1,1,1,1,2.42,39,0.245,5,-1,8,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",15,"0","1",4,"0","2",0,1,1,0,0,2.76,10,0.242,1,-1,5,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",4,"0","1",1,"0","0",1,0,0,1,0,5.67,28,0.25,11,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",1,"0","1",0,0,1,1,1,4.03,67,0.233,21,-1,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",15,"0","0",5,"1","1",0,0,0,0,1,4.65,33,0.219,9,-1,3,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",12,"0","1",4,"3","0",0,0,0,0,0,2.16,16,0.273,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",19,"0","0",4,"0","2",2,1,0,0,0,5.67,6,0.343,1,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",3,"0","1",1,"1","1",2,0,0,0,0,2.16,16,0.273,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",22,"0","1",5,"0","0",2,1,0,0,-2,1.42,12,0.207,2,-1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",10,"0","1",3,"0","1",2,1,0,0,-1,2.47,20,0.318,3,1,5,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",1,"0","0",2,0,0,0,0,4.04,67,0.296,21,1,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",16,"0","1",3,"0","2",1,0,1,1,-3,4.03,10,0.248,2,-1,6,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",4,"0","1",2,"0","1",0,0,0,0,0,2.53,23,0.337,4,1,8,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",16,"0","0",5,"0","1",1,0,0,0,0,3.57,1,0.286,1,-1,2,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
